"Process:","devenv.exe"
"PID:","29892"

"Type","Size","Committed","Private","Total WS","Private WS","Shareable WS","Shared WS","Locked WS","Blocks","Largest",
"Total","1,094,896","898,580","328,964","157,164","106,496","50,668","46,256","","6963",""
"  024DD000","Image (ASLR)","4","","","","","","","","","Reserved",""
"  024DE000","Image (ASLR)","4","4","","","","","","","","Read",""
"  024DF000","Image (ASLR)","4","","","","","","","","","Reserved",""
"024E0000","Thread Stack","256","40","40","","","","","","3","Read/Write/Guard","Thread ID: 33832"
"  024E0000","Thread Stack","216","","","","","","","","","Reserved",""
"  02516000","Thread Stack","32","32","32","","","","","","","Read/Write/Guard",""
"  0251E000","Thread Stack","8","8","8","","","","","","","Read/Write",""
"02520000","Private Data","64","4","4","","","","","","2","Execute/Read/Write",""
"  02520000","Private Data","4","4","4","","","","","","","Execute/Read/Write",""
"  02521000","Private Data","60","","","","","","","","","Reserved",""
"02530000","Managed Heap","64","64","64","64","64","","","","1","Read/Write","Domain 1 High Frequency Heap"
"  02530000","Managed Heap","64","64","64","64","64","","","","","Read/Write","Domain 1 High Frequency Heap"
"02540000","Private Data","512","4","4","","","","","","2","Read/Write",""
"  02540000","Private Data","4","4","4","","","","","","","Read/Write",""
"  02541000","Private Data","508","","","","","","","","","Reserved",""
"025C0000","Shareable","64","64","","32","","32","32","","1","Read/Write",""
"  025C0000","Shareable","64","64","","32","","32","32","","","Read/Write",""
"025D0000","Shareable","64","64","","64","","64","64","","1","Read/Write",""
"  025D0000","Shareable","64","64","","64","","64","64","","","Read/Write",""
"025E0000","Shareable","64","64","","32","","32","32","","1","Read/Write",""
"  025E0000","Shareable","64","64","","32","","32","32","","","Read/Write",""
"025F0000","Shareable","24","24","","24","","24","","","1","Read/Write",""
"  025F0000","Shareable","24","24","","24","","24","","","","Read/Write",""
"02600000","Heap (Private Data)","64","60","60","28","28","","","","2","Read/Write","Heap ID: 3 [LOW FRAGMENTATION]"
"  02600000","Heap (Private Data)","60","60","60","28","28","","","","","Read/Write","Heap ID: 3 [LOW FRAGMENTATION]"
"  0260F000","Heap (Private Data)","4","","","","","","","","","Reserved","Heap ID: 3 [LOW FRAGMENTATION]"
"02610000","Image (ASLR)","208","208","24","20","12","8","","","5","Execute/Read/Write","C:\Windows\assembly\NativeImages_v4.0.30319_32\Microsoft.V67bc8296#\e86d0a8e39aef0695e9b049019edbdb5\Microsoft.VisualStudio.TemplateWizard.ni.dll"
"  02610000","Image (ASLR)","4","4","4","4","4","","","","","Read","Header"
"  02611000","Image (ASLR)","16","16","16","4","4","","","","","Read/Write",".data"
"  02615000","Image (ASLR)","8","8","8","","","","","","","Execute/Read/Write",".xdata"
"  02617000","Image (ASLR)","176","176","52","12","4","8","","","","Execute/Read",".text"
"  02643000","Image (ASLR)","4","4","","","","","","","","Read",".reloc"
"02650000","Managed Heap","64","64","64","64","64","","","","1","Execute/Read/Write","Shared Domain Virtual Call Stub Resolve Heap"
"  02650000","Managed Heap","64","64","64","64","64","","","","","Execute/Read/Write","Shared Domain Virtual Call Stub Resolve Heap"
"02660000","Image","40","28","","8","","8","","","6","Read","C:\Windows\assembly\GAC_MSIL\Microsoft.VisualStudio.TemplateWizardInterface\8.0.0.0__b03f5f7f11d50a3a\Microsoft.VisualStudio.TemplateWizardInterface.dll"
"  02660000","Image","4","4","","4","","4","","","","Read","Header"
"  02661000","Image","4","","","","","","","","","Reserved",""
"  02662000","Image","16","16","","4","","4","","","","Read",".text"
"  02666000","Image","4","4","","","","","","","","Read",".rsrc"
"  02667000","Image","4","","","","","","","","","Reserved",""
"  02668000","Image","4","4","","","","","","","","Read",".reloc"
"  02669000","Image","4","","","","","","","","","Reserved",""
"02670000","Managed Heap","64","64","64","64","64","","","","1","Read/Write","Domain 1 Low Frequency Heap"
"  02670000","Managed Heap","64","64","64","64","64","","","","","Read/Write","Domain 1 Low Frequency Heap"
"02680000","Image (ASLR)","20","20","4","16","8","8","8","","4","Execute/Read","C:\Windows\assembly\NativeImages_v4.0.30319_32\System.Text.Encoding\e8d529d0428649e5ab93179c203ad868\System.Text.Encoding.ni.dll"
"  02680000","Image (ASLR)","4","4","4","4","4","","","","","Read","Header"
"  02681000","Image (ASLR)","4","4","4","4","4","","","","","Read/Write",".data"
"  02682000","Image (ASLR)","8","8","","8","","8","8","","","Execute/Read",".text"
"  02684000","Image (ASLR)","4","4","","","","","","","","Read",".reloc"
"02690000","Image (ASLR)","120","112","","8","","8","","","4","Read","C:\Program Files (x86)\Microsoft Visual Studio\2017\Enterprise\MSBuild\15.0\Bin\Roslyn\Microsoft.Build.Tasks.CodeAnalysis.dll"
"  02690000","Image (ASLR)","4","4","","4","","4","","","","Read","Header"
"  02691000","Image (ASLR)","4","","","","","","","","","Reserved",""
"  02692000","Image (ASLR)","108","108","","4","","4","","","","Read",""
"  026AD000","Image (ASLR)","4","","","","","","","","","Reserved",""
"026B0000","Private Data","64","64","64","12","12","","","","1","Execute/Read/Write",""
"  026B0000","Private Data","64","64","64","12","12","","","","","Execute/Read/Write",""
"026C0000","Managed Heap","64","64","64","64","64","","","","1","Read/Write","Shared Domain Low Frequency Heap"
"  026C0000","Managed Heap","64","64","64","64","64","","","","","Read/Write","Shared Domain Low Frequency Heap"
"026D0000","Private Data","64","64","64","8","8","","","","1","Execute/Read/Write",""
"  026D0000","Private Data","64","64","64","8","8","","","","","Execute/Read/Write",""
"026E0000","Managed Heap","64","24","24","24","24","","","","2","Read/Write","Shared Domain Virtual Call Stub "
"  026E0000","Managed Heap","24","24","24","24","24","","","","","Read/Write","Shared Domain Virtual Call Stub Cache Entry Heap"
"  026E6000","Managed Heap","40","","","","","","","","","Reserved",""
"026F0000","Managed Heap","64","64","64","64","64","","","","1","Read/Write","Shared Domain High Frequency Heap"
"  026F0000","Managed Heap","64","64","64","64","64","","","","","Read/Write","Shared Domain High Frequency Heap"
"02700000","Managed Heap","64","64","64","64","64","","","","1","Read/Write","Shared Domain Low Frequency Heap"
"  02700000","Managed Heap","64","64","64","64","64","","","","","Read/Write","Shared Domain Low Frequency Heap"
"02710000","Private Data","64","64","64","28","28","","","","1","Execute/Read/Write",""
"  02710000","Private Data","64","64","64","28","28","","","","","Execute/Read/Write",""
"02720000","Managed Heap","64","64","64","64","64","","","","1","Read/Write","Shared Domain High Frequency Heap"
"  02720000","Managed Heap","64","64","64","64","64","","","","","Read/Write","Shared Domain High Frequency Heap"
"02730000","Private Data","64","64","64","16","16","","","","1","Execute/Read/Write",""
"  02730000","Private Data","64","64","64","16","16","","","","","Execute/Read/Write",""
"02740000","Managed Heap","64","64","64","64","64","","","","1","Read/Write","Domain 1 High Frequency Heap"
"  02740000","Managed Heap","64","64","64","64","64","","","","","Read/Write","Domain 1 High Frequency Heap"
"02750000","Managed Heap","64","64","64","64","64","","","","1","Read/Write","Shared Domain Low Frequency Heap"
"  02750000","Managed Heap","64","64","64","64","64","","","","","Read/Write","Shared Domain Low Frequency Heap"
"02760000","Managed Heap","64","64","64","64","64","","","","1","Read/Write","Shared Domain Low Frequency Heap"
"  02760000","Managed Heap","64","64","64","64","64","","","","","Read/Write","Shared Domain Low Frequency Heap"
"02770000","Private Data","4","4","4","","","","","","1","Read/Write",""
"  02770000","Private Data","4","4","4","","","","","","","Read/Write",""
"02780000","Image","184","172","","8","","8","","","6","Read","C:\Windows\assembly\GAC\Microsoft.VisualStudio.Debugger.Interop\8.0.1.0__b03f5f7f11d50a3a\Microsoft.VisualStudio.Debugger.Interop.dll"
"  02780000","Image","4","4","","4","","4","","","","Read","Header"
"  02781000","Image","4","","","","","","","","","Reserved",""
"  02782000","Image","160","160","","4","","4","","","","Read",".text"
"  027AA000","Image","4","4","","","","","","","","Read",".rsrc"
"  027AB000","Image","4","","","","","","","","","Reserved",""
"  027AC000","Image","4","4","","","","","","","","Read",".reloc"
"  027AD000","Image","4","","","","","","","","","Reserved",""
"027B0000","Shareable","8","8","","8","","8","8","","1","Read",""
"  027B0000","Shareable","8","8","","8","","8","8","","","Read",""
"027C0000","Managed Heap","64","40","40","40","40","","","","2","Read/Write","Shared Domain "
"  027C0000","Managed Heap","40","40","40","40","40","","","","","Read/Write","Shared Domain Low Frequency Heap"
"  027CA000","Managed Heap","24","","","","","","","","","Reserved",""
"027D0000","Private Data","4","4","4","4","4","","","","1","Read/Write",""
"  027D0000","Private Data","4","4","4","4","4","","","","","Read/Write",""
"027E0000","Heap (Private Data)","108","4","4","4","4","","","","2","Read/Write","Heap ID: 10 [LOW FRAGMENTATION]"
"  027E0000","Heap (Private Data)","4","4","4","4","4","","","","","Read/Write","Heap ID: 10 [LOW FRAGMENTATION]"
"  027E1000","Heap (Private Data)","104","","","","","","","","","Reserved","Heap ID: 10 [LOW FRAGMENTATION]"
"02800000","Managed Heap","64","64","64","64","64","","","","1","Read/Write","Shared Domain Low Frequency Heap"
"  02800000","Managed Heap","64","64","64","64","64","","","","","Read/Write","Shared Domain Low Frequency Heap"
"02810000","Image (ASLR)","484","484","","44","","44","40","","1","Read","C:\Program Files (x86)\Microsoft Visual Studio\2017\Enterprise\Common7\IDE\1033\msenvui.dll"
"  02810000","Image (ASLR)","484","484","","44","","44","40","","","Read","Header"
"02890000","Managed Heap","192","156","156","156","156","","","","2","Read/Write","Domain 1 "
"  02890000","Managed Heap","156","156","156","156","156","","","","","Read/Write","Domain 1 Low Frequency Heap"
"  028B7000","Managed Heap","36","","","","","","","","","Reserved",""
"028C0000","Managed Heap","64","64","64","64","64","","","","1","Read/Write","Domain 1 Low Frequency Heap"
"  028C0000","Managed Heap","64","64","64","64","64","","","","","Read/Write","Domain 1 Low Frequency Heap"
"028D0000","Managed Heap","64","64","64","64","64","","","","1","Read/Write","Domain 1 High Frequency Heap"
"  028D0000","Managed Heap","64","64","64","64","64","","","","","Read/Write","Domain 1 High Frequency Heap"
"028E0000","Managed Heap","64","64","64","64","64","","","","1","Read/Write","Domain 1 Low Frequency Heap"
"  028E0000","Managed Heap","64","64","64","64","64","","","","","Read/Write","Domain 1 Low Frequency Heap"
"028F0000","Managed Heap","256","244","244","244","244","","","","2","Read/Write","Shared Domain "
"  028F0000","Managed Heap","244","244","244","244","244","","","","","Read/Write","Shared Domain Low Frequency Heap"
"  0292D000","Managed Heap","12","","","","","","","","","Reserved",""
"02930000","Managed Heap","64","64","64","64","64","","","","1","Read/Write","Shared Domain Low Frequency Heap"
"  02930000","Managed Heap","64","64","64","64","64","","","","","Read/Write","Shared Domain Low Frequency Heap"
"02940000","Managed Heap","64","64","64","64","64","","","","1","Read/Write","Shared Domain High Frequency Heap"
"  02940000","Managed Heap","64","64","64","64","64","","","","","Read/Write","Shared Domain High Frequency Heap"
"02950000","Managed Heap","64","64","64","64","64","","","","1","Read/Write","Shared Domain Low Frequency Heap"
